Ticker,Name,Sector,Industry,Universe,Volume,AverageVolume10days,MACDV_12_26_9,MACDV_H_12_26_9,MACDV_H_12_26_9_TrendUp,MACDV_50_200,OTT Uptrend,OTT Ratio,ATR_20,Signal,USI,USI Diff,USI crossed zero,Num shares,Close
ARMK,Aramark,Consumer Discretionary,Distributors,S&P 400,3184000,2178580.0,6.852465865988412,27.76140212188855,False,90.37699635850537,False,0.9849204109559223,0.8716608640204708,None,0.11298527621127029,0.046146249230806693,False,114,39.33000183105469
PRVA,"Privia Health Group, Inc.",Health Care,Health Care Services,S&P 600,881700,953170.0,78.04113812872983,-7.607807389540596,False,90.08552914463111,True,1.0199212722797113,0.6761100843941005,None,0.3259382583314384,-0.0175934044699958,False,147,24.079999923706055
VSCO,Victoria's Secret,Consumer Discretionary,Apparel Retail,S&P 600,2843500,2252290.0,103.54631402331746,-1.5165858255356852,False,89.80117803852191,True,1.029951098681484,1.272847049463986,None,0.3604023320472634,-0.045902059090885905,False,78,28.25
WS,Worthington Steel,Materials,Steel,S&P 600,197300,243420.0,-42.00521462101906,-18.444339706157436,False,89.63700368370824,True,1.004217852858579,1.1756762267310428,None,-0.1849126834262913,-0.0357422124718598,False,85,29.200000762939453
MPW,Medical Properties Trust,Real Estate,Health Care REITs,S&P 600,7741200,8170670.0,121.04728081397242,-13.23421074956805,False,88.79840585844066,True,1.0226807940159415,0.17441740518439708,None,0.42399616920779265,-0.08086098207286535,False,573,5.150000095367432
FNF,Fidelity National Financial,Financials,Property & Casualty Insurance,S&P 400,941200,1001860.0,-62.620936017647736,-50.91954694400378,False,88.20034779467795,True,1.005825236537851,1.1338686576969093,None,-0.358534370531511,-0.09284539210579806,False,88,54.97999954223633
REG,Regency Centers,Real Estate,Retail REITs,S&P 500,669800,957460.0,-2.1865937476706803,-9.551109459232919,False,88.14461034518443,True,1.0051054988418908,1.0886173664013494,None,-0.04984408592536767,-0.02683100447095624,False,91,70.37000274658203
RYN,Rayonier,Real Estate,Timber REITs,S&P 400,505500,724340.0,24.426091978292373,-20.627189139968866,False,87.5435780690294,True,1.0184196753848556,0.5128835302946435,None,5.3334601521363076e-05,-0.08457809760432439,False,194,25.440000534057617
ABR,Arbor Realty Trust,Financials,Mortgage REITs,S&P 600,2124300,2092080.0,10.841361284664137,-31.480993859038207,False,87.36635824160861,True,1.0159676649817306,0.2739436176824225,None,-0.0851220812159728,-0.15413081723331645,False,365,11.390000343322754
DRI,Darden Restaurants,Consumer Discretionary,Restaurants,S&P 500,1190900,1102360.0,-113.24112948532283,-10.567563490329363,False,86.47115057293743,False,0.9761988525852059,4.073648940588165,None,-0.38094737207448154,-0.06094745270216545,False,24,181.1699981689453
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,44838700,36842220.0,110.45964416134397,28.63239137953481,False,85.47171783103775,True,1.0390347152434705,2.6278478224287287,None,0.7315345109195115,-0.06058351193977707,False,38,52.86000061035156
NUE,Nucor,Materials,Steel,S&P 500,1145800,1438930.0,-36.4482220758218,3.55245829122714,False,85.4371903840687,True,1.0007124509005134,3.5376520304437347,None,-0.21357828148500246,-0.002190009007520144,False,28,133.64999389648438
AOS,A. O. Smith,Industrials,Building Products,S&P 500,1337900,870840.0,-40.6740312680908,-39.1600463595803,False,85.33769095767246,True,1.013036090745769,1.319004023630713,None,-0.30842907573400713,-0.12165374957641048,False,75,67.75
NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,S&P 500,23400,19270.0,-63.856941060237595,-36.60599904399723,False,85.211321391269,True,1.0061720839128026,177.1676101013872,None,-0.3487208557003454,-0.101441618703835,False,0,7450.89990234375
NXPI,NXP Semiconductors,Information Technology,Semiconductors,S&P 500,3975000,2218850.0,-22.12760182418455,-23.413815840600222,False,84.51349303521172,True,1.0132064371955884,7.066813629815288,None,-0.15309773694227669,-0.10923627181942541,False,14,205.3699951171875
HTZ,Hertz,Industrials,Passenger Ground Transportation,S&P 600,7393400,10095070.0,-26.275164408888497,-35.66160655666298,False,84.37411021771922,False,0.9677915433686541,0.42930635110628684,None,-0.2455478734172677,-0.027200894561804356,False,232,5.599999904632568
NJR,New Jersey Resources,Utilities,Gas Utilities,S&P 400,490300,540090.0,-9.84812709916582,-28.30287034007239,False,83.8693807997412,True,1.00849542697064,0.7059680295496326,None,-0.14114678317598195,-0.051908954930760504,False,141,45.70000076293945
PRKS,United Parks & Resorts,Consumer Discretionary,Leisure Facilities,S&P 600,725100,718480.0,24.77495072303749,-6.8973191594974566,False,83.81620620463363,True,1.0189216225863331,1.726065611303494,None,0.06226923992238899,-0.08213706319685347,False,57,50.630001068115234
BANR,Banner Corporation,Financials,Regional Banks,S&P 600,359600,256590.0,-57.37631188719521,-23.894438930589608,False,83.36183319035689,True,1.0021014614049115,1.5787680082488114,None,-0.3252942414139608,-0.03300759534537184,False,63,61.040000915527344
SCSC,"ScanSource, Inc.",Information Technology,Technology Distributors,S&P 600,155300,163440.0,-41.28016303405474,-33.17599056822966,False,81.94386770974728,True,1.0092519015039463,1.3021558814517777,None,-0.3073133857245446,-0.06758320365012802,False,76,40.45000076293945
RCUS,"Arcus Biosciences, Inc.",Health Care,Biotechnology,S&P 600,1150700,1187050.0,136.32042304949522,9.464026094406037,False,81.7782644028855,True,1.0424026715089307,0.7172463792646734,None,0.5772455157959107,-0.02136229752755925,False,139,14.600000381469727
RNR,RenaissanceRe,Financials,Reinsurance,S&P 400,322700,408710.0,103.21368789700959,18.136845014862175,False,81.74567757916995,True,1.02224542445444,5.06810471949749,None,0.4179699222420687,-0.04901484419261826,False,19,260.4100036621094
SLAB,Silicon Labs,Information Technology,Semiconductors,S&P 400,417400,231510.0,-26.291443661895553,-10.611823162788589,False,81.42653446634527,False,0.9826580757363254,4.621240934303897,None,-0.07844913580027153,-0.0637541629588294,False,21,122.18000030517578
MCD,McDonald's,Consumer Discretionary,Restaurants,S&P 500,4001100,2965700.0,-67.4368426465384,-17.196577476950658,False,81.0467100016034,True,1.00353432520641,4.234185829304924,None,-0.42676269922666965,-0.020427782432855146,False,23,297.010009765625
WSFS,WSFS Financial Corporation,Financials,Regional Banks,S&P 600,391700,250310.0,-65.50080128187132,-14.00836187245362,False,80.60728947998265,False,0.9896295264477976,1.254643799002316,None,-0.3708542546904498,-0.05560377326842769,False,79,51.599998474121094
SNV,Synovus,Financials,Regional Banks,S&P 400,1556200,1395950.0,-73.28391667853168,-29.569394177835783,False,80.29697615516564,False,0.9701531761343419,1.282416902078914,None,-0.5109763255829788,-0.08962188593970938,False,77,44.95000076293945
AVT,Avnet,Information Technology,Technology Distributors,S&P 400,876100,621570.0,-50.64925551804064,-17.540576968635897,False,79.21438571107285,False,0.9976781714682087,1.185729794263764,None,-0.25531794924689577,-0.05522737016795204,False,84,49.52000045776367
POR,Portland General Electric,Utilities,Electric Utilities,S&P 400,705800,1122580.0,74.24785365889231,7.168749540555126,False,78.70500007618321,True,1.0198692381290437,0.6262909143721294,None,0.25072192267585963,0.0078447643158088,False,159,43.58000183105469
STAG,STAG Industrial,Real Estate,Industrial REITs,S&P 400,1708600,1521970.0,23.93408183239067,13.886759015412569,False,78.53669825555694,True,1.0216624767521,0.6222100600787791,None,0.18931973553372516,-0.022497385394606023,False,160,35.5
USPH,"U.S. Physical Therapy, Inc.",Health Care,Health Care Facilities,S&P 600,153900,195830.0,73.7612449119653,20.28719406648502,False,78.4959396394296,True,1.024058235979885,2.7880916201228487,None,0.40415555890780763,-0.026899204560069112,False,35,87.72000122070312
VICR,Vicor Corporation,Industrials,Electrical Components & Equipment,S&P 600,258400,289270.0,-5.676260308346805,-8.271085379640231,False,78.09395063383931,True,1.0147060772787897,2.0908891238493648,None,-0.030601297984151277,0.024091693876252897,False,47,48.560001373291016
IQV,IQVIA,Health Care,Life Sciences Tools & Services,S&P 500,1989600,1592760.0,77.6041543732611,18.089819239453526,False,77.99749067346872,True,1.0276547815897545,5.686203157341705,None,0.2151442744095153,-0.040732783761160546,False,17,198.1699981689453
PNW,Pinnacle West Capital,Utilities,Multi-Utilities,S&P 500,616100,1124420.0,62.81480100812185,49.93693359992997,False,77.38283100994164,True,1.0018124165475513,1.319329847308271,OTT-Crossed-Up,0.30536918524608814,0.032846044536350594,False,75,92.41000366210938
LUV,Southwest Airlines,Industrials,Passenger Airlines,S&P 500,7983900,8585970.0,-0.2659465861642434,-11.549965426950624,False,77.27322673992526,True,1.0080614462449937,1.0365549763256583,None,0.014842174923183054,-0.06113936467790697,False,96,31.290000915527344
HOMB,Home BancShares,Financials,Regional Banks,S&P 400,1078600,969370.0,-71.50506444289199,-23.572735336209938,False,77.26374174540132,False,0.9963982507341292,0.6030991065812331,None,-0.3792539135297127,-0.053580208733529755,False,165,26.719999313354492
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,S&P 500,5100300,4409580.0,-95.30149477823575,-15.107871688631192,True,76.54496840590929,False,0.9779526371663754,4.697072318394022,None,-0.6281144419800063,0.0322812546098834,False,21,228.7899932861328
EMBC,Embecta Corp.,Health Care,Health Care Equipment,S&P 600,352000,376640.0,-15.726399458941973,-31.258924941735316,False,76.4063803036182,True,1.0165909002199185,0.5324523548667697,None,-0.22622377145723144,-0.06709010009620966,False,187,13.380000114440918
MODG,Topgolf Callaway Brands,Consumer Discretionary,Leisure Products,S&P 600,1785800,2007860.0,-26.082193810929006,-24.846963753133444,False,76.14356000672309,True,1.011166135990463,0.40399494139005276,None,-0.2553088272481794,-0.10845614929504716,False,247,8.390000343322754
MAR,Marriott International,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,1727400,1617940.0,-1.4118851352220014,-0.12956631146257558,False,75.74023280010765,False,0.9986929785773163,5.582275624006827,None,0.029289048049103178,-0.04303542618451438,False,17,260.20001220703125
PCRX,"Pacira BioSciences, Inc.",Health Care,Pharmaceuticals,S&P 600,432700,490680.0,-83.6279186386207,-44.40204063959091,False,74.13240968661532,False,0.9811954865998591,0.8632973696878399,None,-0.5066615537667183,-0.06905604369189905,False,115,22.350000381469727
LKFN,Lakeland Financial,Financials,Regional Banks,S&P 600,110700,94400.0,-42.14516079911157,-17.749909416768027,False,73.45064255203046,True,1.0014775282023722,1.7500417243576487,None,-0.2845642697122196,-0.05621511439776031,False,57,61.04999923706055
DNOW,NOW Inc,Industrials,Trading Companies & Distributors,S&P 600,1207800,1019670.0,-25.152779585842914,-25.15557424761529,False,73.25384680011045,True,1.011376277842144,0.4863123037915333,None,-0.0968995196291997,-0.14440596848637896,False,205,13.949999809265137
OTTR,Otter Tail Corporation,Utilities,Electric Utilities,S&P 600,213400,180660.0,-107.06590084084817,-50.63128596647056,False,72.73067994699329,False,0.988736189020877,1.4962202229745203,None,-0.6636063542776295,-0.07773067155412627,False,66,75.05000305175781
H,Hyatt,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 400,1005700,944380.0,19.937109579436736,3.2864261646233928,False,70.37269960485114,True,1.017380559475706,3.6078047986908564,None,0.07105484981666865,-0.036598328906110894,False,27,142.63999938964844
LMAT,LeMaitre Vascular,Health Care,Health Care Equipment,S&P 600,106800,128910.0,-57.740758232852855,-3.3147268536847747,False,69.94883556085692,False,0.9830821230547108,2.5471065397238273,None,-0.30530792941903323,-0.011071005409543144,False,39,86.05000305175781
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,S&P 500,4172000,3856210.0,-151.70194862353412,-15.211712257547504,False,69.91788763201764,False,0.97581435549436,2.8704630804273052,None,-0.518190135569467,0.017755942137946068,False,34,157.5
PRSU,"Pursuit Attractions & Hospitality, Inc.",Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 600,279100,201850.0,-18.14860952298856,-24.429864530157428,False,69.82763706343898,True,1.0169742250017113,1.0020780228765578,None,-0.2609357144431329,-0.038103337129433396,False,99,34.91999816894531
VCYT,"Veracyte, Inc.",Health Care,Health Care Services,S&P 600,1044900,863090.0,91.66314095925723,-8.938287463452653,False,69.71518205361905,True,1.0247024944095804,1.291787428976521,None,0.26201105999509255,-0.04820306091448329,False,77,34.79999923706055
MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,S&P 500,114700,140570.0,28.148306321387228,14.987708802923894,False,69.38198733149675,True,1.0214213647094947,34.97425767711832,None,0.11420350010693271,-0.0474969534096288,False,2,1273.6700439453125
VYX,NCR Voyix,Information Technology,IT Consulting & Other Services,S&P 600,1683500,1043340.0,-73.74920445243751,-33.51715428235259,False,68.84236454438664,False,0.9647570785893305,0.40505030121392677,None,-0.41363275164890234,-0.09465266620950574,False,246,11.1899995803833
UVV,Universal Corporation,Consumer Staples,Tobacco,S&P 600,183200,191900.0,-33.38413154319526,-26.223797445400233,False,68.79130218197196,False,0.9758809775841644,1.0353321539547076,None,-0.15334707902998124,-0.08334695930329267,False,96,52.7400016784668
INTU,Intuit,Information Technology,Application Software,S&P 500,2718900,2018290.0,-60.582614838555756,-23.77441671464635,False,68.6660644461301,False,0.970617415697647,14.783608637993861,None,-0.3112553960196978,-0.0730576562411161,False,6,641.7899780273438
ALB,Albemarle Corporation,Materials,Specialty Chemicals,S&P 500,4286400,3607990.0,76.72392009592541,14.022472771403208,False,68.01372146655906,True,1.0287301350354272,4.695187370168255,None,0.2940239670468187,0.0005843619256843957,False,21,89.86000061035156
CBU,"Community Bank System, Inc.",Financials,Regional Banks,S&P 600,290900,202790.0,-30.485180120004625,-31.81804216507363,False,67.54980127376322,True,1.0133533932444145,1.3943265362897237,None,-0.18487470244892903,-0.08583968558071346,False,71,55.400001525878906
ARW,Arrow Electronics,Information Technology,Technology Distributors,S&P 400,477600,382560.0,-63.24781039107895,-17.80039981756986,False,66.91800003788177,False,0.9781895087223804,2.9216381659114514,None,-0.2347700463719446,-0.06705812377583334,False,34,113.5
PEG,Public Service Enterprise Group,Utilities,Electric Utilities,S&P 500,2685100,3000160.0,-20.801596899336737,-3.580975246293356,False,66.61130493888659,False,0.9834856589892542,1.518581213069718,None,-0.12945830293983757,-0.014705482596091182,False,65,80.6500015258789
CFR,Frost Bank,Financials,Regional Banks,S&P 400,404600,324450.0,-15.43396346593086,-5.412643026010979,False,66.52486192313923,False,0.98929858876084,2.714987332864821,None,-0.025883530717757924,-0.03424844381483271,False,36,122.83000183105469
RPM,RPM International,Materials,Specialty Chemicals,S&P 400,1104000,1164040.0,-115.96333819191844,-31.43858560393835,False,66.2808145933872,False,0.9812681193410289,2.5015262418481665,None,-0.5792511008004968,-0.0431744429269737,False,39,111.2300033569336
KRYS,"Krystal Biotech, Inc.",Health Care,Biotechnology,S&P 600,314500,324490.0,158.6591003933012,15.906127129898806,False,65.76190459747497,True,1.0332600978243653,5.809123964888882,None,0.5762524458044418,-0.016175398032581834,False,17,181.47000122070312
AIG,American International Group,Financials,Multi-line Insurance,S&P 500,5021100,4199180.0,73.46415355775203,39.675896384998296,False,64.54027011986202,True,1.0080316613143259,1.4179773307917443,None,0.4407226417627362,-0.021783108954517738,False,70,81.30000305175781
EW,Edwards Lifesciences,Health Care,Health Care Equipment,S&P 500,3757600,4149250.0,-40.700431401810555,-1.7047306094256456,False,64.36117401080537,False,0.9834460869453587,1.746197532293401,None,-0.24753204496933245,-0.06139301306972575,False,57,73.94000244140625
PRK,Park National Corp.,Financials,Regional Banks,S&P 600,59000,47270.0,-80.64924464945324,-24.330106081188625,False,63.483570914452734,False,0.9795413559222884,3.3983177442082266,None,-0.4613748476109622,-0.05972561547433253,False,29,154.4600067138672
FR,First Industrial Realty Trust,Real Estate,Industrial REITs,S&P 400,684300,915910.0,13.149565355594126,-14.370044303753543,False,63.292564210956016,True,1.0192286763484018,0.8991547166214734,None,0.03661027749923693,-0.05350522057475337,False,111,50.2599983215332
PRI,Primerica,Financials,Life & Health Insurance,S&P 400,175100,142000.0,2.23310246904233,-24.58962124907882,False,63.267502303775046,True,1.001204062880839,5.9169545709572775,None,-0.048957350279738965,-0.07508385133228401,False,16,266.260009765625
EXE,Expand Energy,Energy,Oil & Gas Exploration & Production,S&P 500,2144700,3661280.0,79.05221642472654,-10.920665109477738,False,63.01039549429601,True,1.017995132996638,2.82595102518768,None,0.52097368853376,-0.11647496729091056,False,35,101.75499725341797
DOCN,"DigitalOcean Holdings, Inc.",Information Technology,Internet Services & Infrastructure,S&P 600,2868700,2589000.0,68.44087089459052,-3.459978209630208,False,61.655814590504974,True,1.0288151540494186,1.8441957287746586,None,0.23697286616923266,-0.005683720835350348,False,54,37.290000915527344
ALG,Alamo Group,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 600,59700,72260.0,-131.70701284497775,-8.052003850339943,False,60.639932387825056,False,0.9744368312512608,4.681771311740442,None,-0.5927663399926886,-0.022944396309373283,False,21,182.5500030517578
MXL,"MaxLinear, Inc.",Information Technology,Semiconductors,S&P 600,1742800,1102790.0,-12.700122822778892,-21.029206806214983,False,60.478853305270476,True,1.01484704492994,0.802197449742314,None,-0.11130706476055419,-0.06749456658694361,False,124,14.329999923706055
RUSHA,Rush Enterprises,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 600,515500,527550.0,-120.84729184904144,-40.97219749748932,True,59.75091650267535,False,0.9745436098014486,1.408004522882862,None,-0.5640003049276477,0.0019257132116706766,False,71,50.349998474121094
KLIC,"Kulicke and Soffa Industries, Inc.",Information Technology,Semiconductor Materials & Equipment,S&P 600,388000,398660.0,33.590016640180416,-35.695785610989496,False,59.57083761084451,True,1.0178555912699372,1.3384153022784464,None,0.06593641701081546,-0.05763911714918113,False,74,38.18000030517578
NWBI,"Northwest Bancshares, Inc.",Financials,Regional Banks,S&P 600,973400,761660.0,-9.26552183324402,-10.281730159693176,False,58.954896822268196,True,1.0180844723639053,0.25263969600800296,None,-0.006952916494856072,-0.04774066068562353,False,395,12.09000015258789
PZZA,Papa John's Pizza,Consumer Discretionary,Restaurants,S&P 600,909100,768450.0,-57.94281044110859,-39.62945649963165,False,58.569320352902686,False,0.9929045897762803,1.7296216636965074,None,-0.36155405260425477,-0.10049380166872834,False,57,41.59000015258789
TGTX,"TG Therapeutics, Inc.",Health Care,Biotechnology,S&P 600,2073200,1640650.0,73.03857051743236,-21.112819958720635,False,58.33882783776798,True,1.0185075632398635,1.2640956829791536,None,0.4687351297959543,-0.1338388592685072,False,79,33.7599983215332
VTRS,Viatris,Health Care,Pharmaceuticals,S&P 500,7660900,7594160.0,-0.8575530472956333,3.071261006455272,False,56.653766855756906,True,1.0071717155795217,0.24648578955785266,None,-0.06386015236389674,-0.05403871483682167,False,405,9.739999771118164
MCHP,Microchip Technology,Information Technology,Semiconductors,S&P 500,12544700,7017180.0,-12.527424686475744,-6.949459230457114,False,56.16738525715631,False,0.9805892443794888,2.4078037066327327,None,-0.018687327667424664,-0.08902421843638121,False,41,60.40999984741211
NMIH,"NMI Holdings, Inc.",Financials,Commercial & Residential Mortgage Finance,S&P 600,349900,398490.0,-123.16585489542575,-44.120929951056155,True,55.34491462757507,False,0.9680653069553469,0.7431709770146558,None,-0.5638060417283152,-0.038799284391543676,False,134,35.470001220703125
MARA,"MARA Holdings, Inc.",Information Technology,Internet Services & Infrastructure,S&P 600,79890000,65579280.0,69.92509418655143,3.947091626462509,False,54.494292860364524,True,1.0328552978064949,1.3115990125065429,None,0.3905667535141266,-0.029953232110070893,False,76,18.649999618530273
INN,"Summit Hotel Properties, Inc.",Real Estate,Hotel & Resort REITs,S&P 600,814400,764680.0,-21.120748609128256,-24.357477204371637,False,54.26309878442154,True,1.0140173633793874,0.16266144296383217,None,-0.23154930723033895,-0.018225016554688833,False,614,5.300000190734863
ASO,Academy Sports + Outdoors,Consumer Discretionary,Specialty Stores,S&P 600,1652000,1996860.0,31.891080135135574,10.821296710949209,False,54.1231653926585,True,1.0161539180575998,1.9302572414123842,None,0.13116884908649656,-0.06545560263668196,False,51,49.380001068115234
WAFD,"WaFd, Inc.",Financials,Regional Banks,S&P 600,670200,444400.0,-81.50668318012524,-36.54585696494106,False,54.02926256084384,False,0.9926433117125942,0.6328922280810728,None,-0.5773268799683763,-0.07340538426594811,False,158,28.610000610351562
AWK,American Water Works,Utilities,Water Utilities,S&P 500,1513000,1278660.0,13.289083003236641,36.269798697302946,True,51.88422332412339,False,0.9999693210878311,2.5316780836247923,None,0.12893043613380303,0.05000833846938539,False,39,142.97999572753906
MAS,Masco,Industrials,Building Products,S&P 500,2261800,1774760.0,-82.87493935370888,-33.84746139871004,False,51.83931964609359,True,1.0007373381208318,1.5865273428145237,None,-0.5082120205594133,-0.06786065646066458,False,63,65.08999633789062
BGC,"BGC Group, Inc.",Financials,Investment Banking & Brokerage,S&P 600,2257100,2872510.0,-94.67600316008217,-19.33929853036355,False,50.971025488388314,False,0.9729333816793208,0.24911245902728965,None,-0.4657729249356291,0.0016213377526497763,False,401,8.84000015258789
CUZ,Cousins Properties,Real Estate,Office REITs,S&P 400,815600,1204710.0,-43.1641326815491,-35.17895477428248,False,50.767196692228055,True,1.0024784279024768,0.5613916553701971,None,-0.19992136259197282,-0.10761518028184734,False,178,26.6200008392334
TDG,TransDigm Group,Industrials,Aerospace & Defense,S&P 500,235900,242730.0,-29.381227484980165,-0.28178713057049265,False,50.57671179811282,False,0.980910869660492,25.63592721465831,None,-0.11663161261062661,-0.018464590194627623,False,3,1277.989990234375
TDW,"Tidewater, Inc.",Energy,Oil & Gas Equipment & Services,S&P 600,819800,779410.0,-67.74526341786664,-28.385856866815956,False,50.28093507194802,False,0.9996485434668346,2.3407384358968004,None,-0.3606444617560544,-0.05809723369855796,False,42,47.97999954223633
MGY,"Magnolia Oil & Gas, Corp.",Energy,Oil & Gas Exploration & Production,S&P 600,2305100,2171000.0,-24.336731595323602,-20.44326973546589,False,50.131761339612204,True,1.013341397791845,0.6949719109078232,None,-0.09429893707812088,-0.030782493138730868,False,143,22.639999389648438
STBA,"S&T Bancorp, Inc.",Financials,Regional Banks,S&P 600,168900,114030.0,-61.03539055718562,-26.419424597310083,False,49.88037612753208,False,0.9979526181618783,0.8959903634176265,None,-0.3274634083169958,-0.06562959446774025,False,111,35.4900016784668
GEF,"Greif, Inc.",Materials,"Metal, Glass & Plastic Containers",S&P 400,158200,147990.0,-62.750424693128714,2.317990406724327,False,48.80943419155771,False,0.980189362920779,1.292342329077942,None,-0.37068585589675446,-0.048945453842455466,False,77,57.95000076293945
VRTS,"Virtus Investment Partners, Inc.",Financials,Asset Management & Custody Banks,S&P 600,69700,82350.0,-25.672293283905102,-2.3129078725564547,False,48.68730751926685,True,1.008641113526262,5.049956149340302,None,-0.12329392481909515,-0.024827741447746854,False,19,183.97000122070312
TKR,Timken,Industrials,Industrial Machinery & Supplies & Components,S&P 400,637300,443050.0,-41.41810305379438,-19.648014537685814,False,48.36170233976812,True,1.0084647046083124,1.8584350877632105,None,-0.20883491310793206,-0.0939117665672508,False,53,70.79000091552734
JOE,St. Joe Company,Real Estate,Real Estate Development,S&P 600,164500,162780.0,-71.87271240410762,-24.78766441997493,False,47.82413947396993,True,1.0043431056324288,1.183047477281331,None,-0.3535575085293027,-0.03085676491865591,False,84,46.88999938964844
PFE,Pfizer,Health Care,Pharmaceuticals,S&P 500,64689900,76649130.0,55.03341883483742,0.8326320123550488,False,47.45510063238811,True,1.0183272044405927,0.6220651063253846,None,0.12036399273524319,-0.09549666195427155,False,160,24.780000686645508
BIO,Bio-Rad Laboratories,Health Care,Life Sciences Tools & Services,S&P 400,170700,196330.0,57.31952109367286,18.042382453380036,False,47.37558250063377,True,1.0253342680646857,9.11494982056418,None,0.1515033998100489,-0.03977884518976885,False,10,297.7200012207031
FCX,Freeport-McMoRan,Materials,Copper,S&P 500,24201600,26550750.0,-35.79464396878691,21.4810068552829,False,47.29974588108144,False,0.9938354309780056,1.7367597302620177,None,-0.037522662306184736,0.04269886405561537,False,57,40.880001068115234
TWLO,Twilio,Information Technology,Systems Software,S&P 400,2433200,3269820.0,19.238061469296454,25.05035813958815,False,47.21337654305369,False,0.9877368837401609,4.495140963158822,None,0.19150152662302927,0.024156529394990384,False,22,107.12000274658203
BC,Brunswick,Consumer Discretionary,Leisure Products,S&P 400,936900,644080.0,-21.211606543856252,-25.542288159856913,False,46.91794403042384,True,1.0155054314244485,1.9842620501482344,None,-0.16386040443518346,-0.09551711154706514,False,50,58.75
UHT,Universal Health Realty Income Trust,Real Estate,Health Care REITs,S&P 600,75900,73040.0,-104.63913124367255,-44.60187791406727,False,45.75188083899323,False,0.9879639822057421,0.8026215571584908,None,-0.4146590565132946,-0.04924963832534224,False,124,36.150001525878906
CVBF,CVB Financial Corp.,Financials,Regional Banks,S&P 600,649000,634460.0,-66.1108380274627,-17.846631689383727,False,45.452173002489324,False,0.9792755782495995,0.42557858372944907,None,-0.35731561640703796,-0.06757525702229111,False,234,18.049999237060547
HOG,Harley-Davidson,Consumer Discretionary,Motorcycle Manufacturers,S&P 400,1289100,1517790.0,-54.6532613902944,-37.836584126270196,False,45.301785681647075,False,0.9968042215139287,0.9182672306507275,None,-0.3654804416939828,-0.042254731050661354,False,108,26.059999465942383
AA,Alcoa,Materials,Aluminum,S&P 400,7312900,7935700.0,85.16673367051082,17.111939211505117,False,44.011681682155356,True,1.0306302919953798,1.355347028685668,None,0.3380628858531304,0.014550147557479298,False,73,35.02000045776367
PENN,Penn Entertainment,Consumer Discretionary,Casinos & Gaming,S&P 600,4150800,3582550.0,-89.63925118996605,-57.835857722945384,False,43.875532334449936,False,0.9675373780722069,0.6282599960947791,None,-0.6163678178345116,-0.09864134701619198,False,159,16.239999771118164
ECPG,"Encore Capital Group, Inc.",Financials,Consumer Finance,S&P 600,295000,331470.0,-14.994962860207488,-14.653144692870436,True,43.66614022222608,True,1.008366171835798,1.3965586275297204,None,-0.09663809130019056,0.04544515133706849,False,71,41.97999954223633
AMTM,Amentum,Industrials,Diversified Support Services,S&P 600,1368300,2093780.0,22.084422045886008,11.09921975692029,False,42.53013868715583,True,1.0180795941033287,0.8788223152250851,None,0.11267861528927159,-0.1355909278829009,False,113,23.389999389648438
CXW,CoreCivic,Industrials,Diversified Support Services,S&P 600,884000,925650.0,-89.36320550782948,-51.09787284549376,False,42.51742530278556,False,0.9631930579668373,0.6388452347946407,None,-0.385672657738649,-0.05719193494623359,False,156,17.989999771118164
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,S&P 500,1415800,2961600.0,115.7073545796612,33.39775419100954,False,42.293777602965996,True,1.0296870764870203,13.75648772230465,None,0.3551123820538778,-0.03530034323250514,False,7,524.7999877929688
KBH,KB Home,Consumer Discretionary,Homebuilding,S&P 400,1847700,1223870.0,-47.802400344574934,-43.07268038010204,False,41.23748627374717,True,1.0064858849270863,1.9512262482981624,None,-0.3573215286673723,-0.12962687327313183,False,51,57.70000076293945
NE,Noble Corporation,Energy,Oil & Gas Drilling,S&P 600,3405300,2289850.0,1.6404945375132949,-20.517662403403868,False,41.077769411418416,True,1.0156300388401922,1.1579111900305545,None,0.024828388107953157,-0.08624369241091256,False,86,26.700000762939453
CNM,Core & Main,Industrials,Trading Companies & Distributors,S&P 400,1926800,2520210.0,-106.98614625690672,11.089269296120037,False,40.906289806786404,False,0.9740090767558636,1.703193732676322,None,-0.3038597451276671,-0.014514203053001162,False,58,49.25
SYK,Stryker Corporation,Health Care,Health Care Equipment,S&P 500,1261200,1696200.0,-57.19822188975574,4.651497175114024,False,40.728233916500464,False,0.983530574975993,6.866138674668585,None,-0.2045537989792019,0.017764650934291942,False,14,364.6000061035156
MUR,Murphy Oil,Energy,Oil & Gas Exploration & Production,S&P 400,3637000,2353730.0,82.64651724480943,-27.18355841901898,False,40.287438107962906,True,1.0194066029223048,1.1928893381179866,None,0.27890236958313447,-0.09144394824746871,False,83,26.770000457763672
